x,rho,u,p,rho_exact,u_exact,p_exact
0.54624999,0.42650247,0.92707592,0.3032954,0.42631943,0.92745262,0.30313018
0.54874998,0.42648143,0.92711556,0.30327737,0.42631943,0.92745262,0.30313018
0.55124998,0.42643386,0.9271825,0.30324796,0.42631943,0.92745262,0.30313018
0.55374998,0.42639869,0.92725563,0.30321786,0.42631943,0.92745262,0.30313018
0.55624998,0.42639071,0.92731893,0.30319247,0.42631943,0.92745262,0.30313018
0.55874997,0.42638022,0.92737359,0.30316859,0.42631943,0.92745262,0.30313018
0.56124997,0.42634159,0.9274289,0.30314338,0.42631943,0.92745262,0.30313018
0.56374997,0.42629355,0.92749166,0.30311695,0.42631943,0.92745262,0.30313018
0.56624997,0.42627355,0.92755014,0.30309421,0.42631943,0.92745262,0.30313018
0.56874996,0.42628092,0.927589,0.30307832,0.42631943,0.92745262,0.30313018
0.57124996,0.4262799,0.92760426,0.30306971,0.42631943,0.92745262,0.30313018
0.57374996,0.4262557,0.92760736,0.30306676,0.42631943,0.92745262,0.30313018
0.57625002,0.42623967,0.92760581,0.30306932,0.42631943,0.92745262,0.30313018
0.57875001,0.42625657,0.92760164,0.30307394,0.42631943,0.92745262,0.30313018
0.58125001,0.42628393,0.92759287,0.30307695,0.42631943,0.92745262,0.30313018
0.58375001,0.42628402,0.92758316,0.30307767,0.42631943,0.92745262,0.30313018
0.58625001,0.4262639,0.92757088,0.30308226,0.42631943,0.92745262,0.30313018
0.58875,0.42626303,0.9275564,0.30309227,0.42631943,0.92745262,0.30313018
0.59125,0.42629784,0.92752677,0.3031075,0.42631943,0.92745262,0.30313018
0.59375,0.42633009,0.92748916,0.30312094,0.42631943,0.92745262,0.30313018
0.59625,0.4263272,0.92745388,0.30313155,0.42631943,0.92745262,0.30313018
0.59875,0.42630753,0.92743707,0.30313987,0.42631943,0.92745262,0.30313018
0.60124999,0.42631412,0.92743689,0.30314547,0.42631943,0.92745262,0.30313018
0.60374999,0.42634839,0.92743421,0.30314827,0.42631943,0.92745262,0.30313018
0.60624999,0.42636508,0.92741549,0.30315125,0.42631943,0.92745262,0.30313018
0.60874999,0.4263382,0.92739022,0.30315769,0.42631943,0.92745262,0.30313018
0.61124998,0.42630503,0.9273755,0.30316731,0.42631943,0.92745262,0.30313018
0.61374998,0.42631704,0.92737627,0.30317342,0.42631943,0.92745262,0.30313018
0.61624998,0.42636332,0.92738533,0.30316976,0.42631943,0.92745262,0.30313018
0.61874998,0.4263778,0.92739731,0.30315807,0.42631943,0.92745262,0.30313018
0.62124997,0.42633131,0.92740965,0.30314916,0.42631943,0.92745262,0.30313018
0.62374997,0.42627463,0.9274227,0.3031486,0.42631943,0.92745262,0.30313018
0.62624997,0.42627507,0.92743266,0.30315086,0.42631943,0.92745262,0.30313018
0.62874997,0.42632556,0.92743379,0.30314887,0.42631943,0.92745262,0.30313018
0.63124996,0.42634526,0.92743945,0.30313906,0.42631943,0.92745262,0.30313018
0.63374996,0.42629188,0.927459,0.30312842,0.42631943,0.92745262,0.30313018
0.63624996,0.42622134,0.92749023,0.30312151,0.42631943,0.92745262,0.30313018
0.63874996,0.4262192,0.92750996,0.30311921,0.42631943,0.92745262,0.30313018
0.64125001,0.42627686,0.92750823,0.30311739,0.42631943,0.92745262,0.30313018
0.64375001,0.42629415,0.92749232,0.3031171,0.42631943,0.92745262,0.30313018
0.64625001,0.42620265,0.92748493,0.30311885,0.42631943,0.92745262,0.30313018
0.64875001,0.42607167,0.92749369,0.3031216,0.42631943,0.92745262,0.30313018
0.65125,0.42603806,0.92750591,0.30312103,0.42631943,0.92745262,0.30313018
0.65375,0.42614052,0.92751032,0.30311531,0.42631943,0.92745262,0.30313018
0.65625,0.42625371,0.92750305,0.30311161,0.42631943,0.92745262,0.30313018
0.65875,0.4262051,0.92749453,0.30311534,0.42631943,0.92745262,0.30313018
0.66125,0.42596066,0.92748553,0.30312613,0.42631943,0.92745262,0.30313018
0.66374999,0.42566183,0.92747408,0.3031351,0.42631943,0.92745262,0.30313018
0.66624999,0.42544439,0.92746139,0.30313644,0.42631943,0.92745262,0.30313018
0.66874999,0.42524004,0.92745668,0.30313271,0.42631943,0.92745262,0.30313018
0.67124999,0.42475668,0.92746443,0.3031306,0.42631943,0.92745262,0.30313018
0.67374998,0.42347574,0.92747295,0.3031334,0.42631943,0.92745262,0.30313018
0.67624998,0.42033643,0.9274677,0.30313796,0.42631943,0.92745262,0.30313018
0.67874998,0.41290176,0.92744678,0.30314174,0.42631943,0.92745262,0.30313018
0.68124998,0.39520484,0.92742705,0.30314416,0.42631943,0.92745262,0.30313018
0.68374997,0.36329097,0.92742294,0.303146,0.42631943,0.92745262,0.30313018
0.68624997,0.32554808,0.92743582,0.30314615,0.26557371,0.92745262,0.30313018
0.68874997,0.29320574,0.92745328,0.30314395,0.26557371,0.92745262,0.30313018
0.69124997,0.27464885,0.92746365,0.30313998,0.26557371,0.92745262,0.30313018
0.69374996,0.26755044,0.92746204,0.30313632,0.26557371,0.92745262,0.30313018
0.69624996,0.26508594,0.9274531,0.30313489,0.26557371,0.92745262,0.30313018
0.69874996,0.2645402,0.92744637,0.30313694,0.26557371,0.92745262,0.30313018
0.70124996,0.2648252,0.9274469,0.30314156,0.26557371,0.92745262,0.30313018
0.70374995,0.26543525,0.92745274,0.30314502,0.26557371,0.92745262,0.30313018
0.70625001,0.26600277,0.92745924,0.30314344,0.26557371,0.92745262,0.30313018
0.70875001,0.26628184,0.92746276,0.30313629,0.26557371,0.92745262,0.30313018
0.71125001,0.26624492,0.92746413,0.30312726,0.26557371,0.92745262,0.30313018
0.71375,0.26604462,0.92746913,0.3031216,0.26557371,0.92745262,0.30313018
0.71625,0.26584023,0.92747974,0.30312213,0.26557371,0.92745262,0.30313018
0.71875,0.26571035,0.92749047,0.30312774,0.26557371,0.92745262,0.30313018
0.72125,0.26564473,0.92749143,0.30313385,0.26557371,0.92745262,0.30313018
0.72375,0.26559234,0.92748022,0.30313548,0.26557371,0.92745262,0.30313018
0.72624999,0.26551896,0.9274627,0.30313241,0.26557371,0.92745262,0.30313018
0.72874999,0.26543015,0.9274537,0.30312797,0.26557371,0.92745262,0.30313018
0.73124999,0.26535857,0.92746282,0.30312622,0.26557371,0.92745262,0.30313018
0.73374999,0.26533654,0.92748743,0.30312809,0.26557371,0.92745262,0.30313018
0.73624998,0.26537526,0.9275099,0.3031311,0.26557371,0.92745262,0.30313018
0.73874998,0.26546043,0.92751199,0.30313146,0.26557371,0.92745262,0.30313018
0.74124998,0.26556253,0.92748964,0.30312827,0.26557371,0.92745262,0.30313018
0.74374998,0.26565132,0.92745745,0.30312487,0.26557371,0.92745262,0.30313018
0.74624997,0.26570731,0.92743701,0.30312639,0.26557371,0.92745262,0.30313018
0.74874997,0.26572365,0.92744279,0.30313396,0.26557371,0.92745262,0.30313018
0.75124997,0.26570436,0.92746764,0.30314359,0.26557371,0.92745262,0.30313018
0.75374997,0.26565999,0.92749166,0.30314806,0.26557371,0.92745262,0.30313018
0.75624996,0.26560485,0.92749703,0.30314386,0.26557371,0.92745262,0.30313018
0.75874996,0.26555389,0.92748195,0.30313423,0.26557371,0.92745262,0.30313018
0.76124996,0.26551867,0.92746425,0.30312723,0.26557371,0.92745262,0.30313018
0.76374996,0.26550519,0.92746109,0.3031303,0.26557371,0.92745262,0.30313018
0.76624995,0.26551104,0.92747623,0.30314267,0.26557371,0.92745262,0.30313018
0.76875001,0.26552731,0.92749363,0.30315533,0.26557371,0.92745262,0.30313018
0.77125001,0.26554447,0.92749107,0.30315879,0.26557371,0.92745262,0.30313018
0.77375001,0.26555741,0.92746544,0.30314964,0.26557371,0.92745262,0.30313018
0.77625,0.26556724,0.92743617,0.30313405,0.26557371,0.92745262,0.30313018
0.77875,0.26557881,0.92742962,0.30312422,0.26557371,0.92745262,0.30313018
0.78125,0.26559439,0.92745852,0.30312765,0.26557371,0.92745262,0.30313018
0.78375,0.26560998,0.92750674,0.30314097,0.26557371,0.92745262,0.30313018
0.78625,0.26561779,0.92753702,0.30315322,0.26557371,0.92745262,0.30313018
0.78874999,0.26561189,0.92752492,0.3031542,0.26557371,0.92745262,0.30313018
0.79124999,0.26559374,0.92747664,0.30314347,0.26557371,0.92745262,0.30313018
0.79374999,0.2655724,0.92743152,0.30313137,0.26557371,0.92745262,0.30313018
0.79624999,0.26555824,0.92742866,0.30312926,0.26557371,0.92745262,0.30313018
0.79874998,0.26555505,0.92747539,0.3031393,0.26557371,0.92745262,0.30313018
0.80124998,0.26555863,0.92753667,0.30315182,0.26557371,0.92745262,0.30313018
0.80374998,0.26556098,0.92756188,0.30315354,0.26557371,0.92745262,0.30313018
0.80624998,0.26555735,0.92752397,0.30313805,0.26557371,0.92745262,0.30313018
0.80874997,0.26555112,0.92744517,0.30311382,0.26557371,0.92745262,0.30313018
0.81124997,0.26555198,0.92738843,0.30310023,0.26557371,0.92745262,0.30313018
0.81374997,0.26556617,0.92739975,0.30311075,0.26557371,0.92745262,0.30313018
0.81624997,0.2655881,0.9274658,0.30313781,0.26557371,0.92745262,0.30313018
0.81874996,0.26560611,0.92754114,0.30316386,0.26557371,0.92745262,0.30313018
0.82124996,0.26560983,0.92757827,0.30317256,0.26557371,0.92745262,0.30313018
0.82374996,0.26559013,0.92752469,0.30314848,0.26557371,0.92745262,0.30313018
