t,x
1.64358,8.174
1.64386,8.174
1.64414,8.178
1.64442,8.178
1.64471,8.178
1.64499,8.182
1.64527,8.182
1.64556,8.182
1.64584,8.186
1.64612,8.186
1.6464,8.186
1.64669,8.19
1.64697,8.19
1.64725,8.19
1.64754,8.194
1.64782,8.194
1.6481,8.194
1.64839,8.198
1.64867,8.198
1.64895,8.198
1.64923,8.202
1.64952,8.202
1.6498,8.202
1.65008,8.206
1.65036,8.206
1.65065,8.206
1.65093,8.21
1.65121,8.21
1.6515,8.21
1.65178,8.214
1.65206,8.214
1.65234,8.214
1.65263,8.218
1.65291,8.218
1.65319,8.218
1.65348,8.222
1.65376,8.222
1.65404,8.222
1.65433,8.226
1.65461,8.226
1.65489,8.226
1.65517,8.23
1.65546,8.23
1.65574,8.23
1.65602,8.234
1.6563,8.234
1.65659,8.234
1.65687,8.238
1.65715,8.238
1.65744,8.238
1.65772,8.242
1.658,8.242
1.65828,8.242
1.65857,8.246
1.65885,8.246
1.65913,8.246
1.65942,8.25
1.6597,8.25
1.65998,8.25
1.66027,8.254
1.66055,8.254
1.66083,8.254
1.66111,8.258
1.6614,8.258
1.66168,8.258
1.66196,8.262
1.66224,8.262
1.66253,8.262
1.66281,8.266
1.66309,8.266
1.66338,8.266
1.66366,8.27
1.66394,8.27
1.66423,8.27
1.66451,8.274
1.66479,8.274
1.66507,8.274
1.66536,8.278
1.66564,8.278
1.66592,8.278
1.66621,8.282
1.66649,8.282
1.66677,8.282
1.66705,8.286
1.66734,8.286
1.66762,8.286
1.6679,8.29
1.66819,8.29
1.66847,8.29
1.66875,8.294
1.66903,8.294
1.66932,8.294
1.6696,8.298
1.66988,8.298
1.67017,8.298
1.67045,8.302
1.67073,8.302
1.67101,8.302
1.6713,8.306
1.67158,8.306
1.67186,8.306
1.67215,8.31
1.67243,8.31
1.67271,8.31
1.673,8.314
1.67328,8.314
1.67356,8.314
1.67384,8.318
1.67413,8.318
1.67441,8.318
1.67469,8.322
1.67497,8.322
1.67526,8.322
1.67554,8.326
1.67582,8.326
1.67611,8.326
1.67639,8.33
1.67667,8.33
1.67696,8.33
1.67724,8.334
1.67752,8.334
1.6778,8.334
1.67809,8.338
1.67837,8.338
1.67865,8.338
1.67894,8.342
1.67922,8.342
1.6795,8.342
1.67979,8.346
1.68007,8.346
1.68035,8.346
1.68063,8.35
1.68092,8.35
1.6812,8.35
1.68148,8.354
1.68176,8.354
1.68205,8.354
1.68233,8.358
1.68261,8.358
1.6829,8.358
1.68318,8.362
1.68346,8.362
1.68375,8.362
1.68403,8.366
1.68431,8.366
1.68459,8.366
1.68488,8.37
1.68516,8.37
1.68544,8.37
1.68573,8.374
1.68601,8.374
1.68629,8.374
1.68658,8.378
1.68686,8.378
1.68714,8.378
1.68742,8.382
1.68771,8.382
1.68799,8.382
1.68827,8.386
1.68855,8.386
1.68884,8.386
1.68912,8.39
1.6894,8.39
1.68969,8.39
1.68997,8.394
1.69025,8.394
1.69054,8.394
1.69082,8.398
1.6911,8.398
1.69138,8.398
1.69167,8.402
1.69195,8.402
1.69223,8.402
1.69252,8.406
1.6928,8.406
1.69308,8.406
1.69337,8.41
1.69365,8.41
1.69393,8.41
1.69421,8.414
1.6945,8.414
1.69478,8.414
1.69506,8.418
1.69535,8.418
1.69563,8.418
1.69591,8.422
1.69619,8.422
1.69648,8.422
1.69676,8.426
1.69704,8.426
1.69733,8.426
1.69761,8.43
1.69789,8.43
1.69817,8.43
1.69846,8.434
1.69874,8.434
1.69902,8.434
1.69931,8.438
1.69959,8.438
1.69987,8.438
1.70016,8.442
1.70044,8.442
1.70072,8.442
1.70101,8.446
1.70129,8.446
1.70157,8.446
1.70185,8.45
1.70214,8.45
1.70242,8.45
1.7027,8.454
1.70298,8.454
1.70327,8.454
1.70355,8.458
1.70383,8.458
1.70412,8.458
1.7044,8.462
1.70468,8.462
1.70497,8.462
1.70525,8.466
1.70553,8.466
1.70581,8.466
1.7061,8.47
1.70638,8.47
1.70666,8.47
1.70695,8.474
1.70723,8.474
1.70751,8.474
1.7078,8.478
1.70808,8.478
1.70836,8.478
1.70865,8.482
1.70893,8.482
1.70921,8.482
1.70949,8.486
1.70978,8.486
1.71006,8.486
1.71034,8.49
1.71062,8.49
1.71091,8.49
1.71119,8.494
1.71147,8.494
1.71176,8.494
1.71204,8.498
1.71232,8.498
1.71261,8.498
1.71289,8.502
1.71317,8.502
1.71345,8.502
1.71374,8.506
1.71402,8.506
1.7143,8.506
1.71459,8.51
1.71487,8.51
1.71515,8.51
1.71544,8.514
1.71572,8.514
1.716,8.514
1.71629,8.518
1.71657,8.518
1.71685,8.518
1.71713,8.522
1.71742,8.522
1.7177,8.522
1.71798,8.526
1.71827,8.526
1.71855,8.526
1.71883,8.53
1.71911,8.53
1.7194,8.53
1.71968,8.534
1.71996,8.534
1.72025,8.534
1.72053,8.538
1.72081,8.538
1.7211,8.538
1.72138,8.542
1.72166,8.542
1.72194,8.542
1.72223,8.546
1.72251,8.546
1.72279,8.546
1.72308,8.55
1.72336,8.55
1.72364,8.55
1.72393,8.554
1.72421,8.554
1.72449,8.554
1.72478,8.558
1.72506,8.558
1.72534,8.558
1.72562,8.562
1.72591,8.562
1.72619,8.562
1.72647,8.566
1.72675,8.566
1.72704,8.566
1.72732,8.57
1.7276,8.57
1.72789,8.57
1.72817,8.574
1.72845,8.574
1.72874,8.574
1.72902,8.578
1.7293,8.578
1.72959,8.578
1.72987,8.582
1.73015,8.582
1.73043,8.582
1.73072,8.586
1.731,8.586
1.73128,8.586
1.73157,8.59
1.73185,8.59
1.73213,8.59
1.73242,8.594
1.7327,8.594
1.73298,8.594
1.73327,8.598
1.73355,8.598
1.73383,8.598
1.73411,8.602
1.7344,8.602
1.73468,8.602
1.73496,8.606
1.73525,8.606
1.73553,8.606
1.73581,8.61
1.73609,8.61
1.73638,8.61
1.73666,8.614
1.73694,8.614
1.73723,8.614
1.73751,8.618
1.73779,8.618
1.73808,8.618
1.73836,8.622
1.73864,8.622
1.73892,8.622
1.73921,8.626
1.73949,8.626
1.73977,8.626
1.74006,8.63
1.74034,8.63
1.74062,8.63
1.74091,8.634
1.74119,8.634
1.74147,8.634
1.74176,8.638
1.74204,8.638
1.74232,8.638
1.7426,8.642
1.74289,8.642
1.74317,8.642
1.74345,8.646
1.74374,8.646
1.74402,8.646
1.7443,8.65
1.74458,8.65
1.74487,8.65
1.74515,8.654
1.74543,8.654
1.74572,8.654
1.746,8.658
1.74628,8.658
1.74657,8.658
1.74685,8.662
1.74713,8.662
1.74742,8.662
1.7477,8.666
1.74798,8.666
1.74826,8.666
1.74855,8.67
1.74883,8.67
1.74911,8.67
1.7494,8.674
1.74968,8.674
1.74996,8.674
1.75025,8.678
1.75053,8.678
1.75081,8.678
1.7511,8.682
1.75138,8.682
1.75166,8.682
1.75195,8.686
1.75223,8.686
1.75251,8.686
1.75279,8.69
1.75308,8.69
1.75336,8.69
1.75364,8.694
1.75393,8.694
1.75421,8.694
1.75449,8.698
1.75477,8.698
1.75506,8.698
1.75534,8.702
1.75562,8.702
1.75591,8.702
1.75619,8.706
1.75647,8.706
1.75676,8.706
1.75704,8.71
1.75732,8.71
1.75761,8.71
1.75789,8.714
1.75817,8.714
1.75845,8.714
1.75874,8.718
1.75902,8.718
1.7593,8.718
1.75959,8.722
1.75987,8.722
1.76015,8.722
1.76044,8.726
1.76072,8.726
1.761,8.726
1.76129,8.73
1.76157,8.73
1.76185,8.73
1.76214,8.734
1.76242,8.734
1.7627,8.734
1.76298,8.738
1.76327,8.738
1.76355,8.738
1.76383,8.742
1.76412,8.742
1.7644,8.742
1.76468,8.746
1.76496,8.746
1.76525,8.746
1.76553,8.75
1.76581,8.75
1.7661,8.75
1.76638,8.754
1.76666,8.754
1.76695,8.754
1.76723,8.758
1.76751,8.758
1.7678,8.758
1.76808,8.762
1.76836,8.762
1.76864,8.762
1.76893,8.766
1.76921,8.766
1.76949,8.766
1.76978,8.77
1.77006,8.77
1.77034,8.77
1.77063,8.774
1.77091,8.774
1.77119,8.774
1.77148,8.778
1.77176,8.778
1.77204,8.778
1.77233,8.782
1.77261,8.782
1.77289,8.782
1.77317,8.786
1.77346,8.786
1.77374,8.786
1.77402,8.79
1.77431,8.79
1.77459,8.79
1.77487,8.794
1.77516,8.794
1.77544,8.794
1.77572,8.798
1.776,8.798
1.77629,8.798
1.77657,8.802
1.77685,8.802
1.77714,8.802
1.77742,8.806
1.7777,8.806
1.77799,8.806
1.77827,8.81
1.77855,8.81
1.77884,8.81
1.77912,8.814
1.7794,8.814
1.77968,8.814
1.77997,8.818
1.78025,8.818
1.78053,8.818
1.78082,8.822
1.7811,8.822
1.78138,8.822
1.78167,8.826
1.78195,8.826
1.78223,8.826
1.78252,8.83
1.7828,8.83
1.78308,8.83
1.78337,8.834
1.78365,8.834
1.78393,8.834
1.78422,8.838
1.7845,8.838
1.78478,8.838
1.78506,8.842
1.78535,8.842
1.78563,8.842
1.78591,8.846
1.7862,8.846
1.78648,8.846
1.78676,8.85
1.78705,8.85
1.78733,8.85
1.78761,8.854
1.78789,8.854
1.78818,8.854
1.78846,8.858
1.78874,8.858
1.78903,8.858
1.78931,8.862
1.78959,8.862
1.78988,8.862
1.79016,8.866
1.79044,8.866
1.79073,8.866
1.79101,8.87
1.79129,8.87
1.79158,8.87
1.79186,8.874
1.79214,8.874
1.79242,8.874
1.79271,8.878
1.79299,8.878
1.79327,8.878
1.79356,8.882
1.79384,8.882
1.79412,8.882
1.79441,8.886
1.79469,8.886
1.79497,8.886
1.79526,8.89
1.79554,8.89
1.79582,8.89
1.79611,8.894
1.79639,8.894
1.79667,8.894
1.79696,8.898
1.79724,8.898
1.79752,8.898
1.7978,8.902
1.79809,8.902
1.79837,8.902
1.79865,8.906
1.79894,8.906
1.79922,8.906
1.7995,8.91
1.79979,8.91
1.80007,8.91
1.80035,8.914
1.80063,8.914
1.80092,8.914
1.8012,8.918
1.80148,8.918
1.80177,8.918
1.80205,8.922
1.80233,8.922
1.80262,8.922
1.8029,8.926
1.80318,8.926
1.80347,8.926
1.80375,8.93
1.80403,8.93
1.80432,8.93
1.8046,8.934
1.80488,8.934
1.80517,8.934
1.80545,8.938
1.80573,8.938
1.80601,8.938
1.8063,8.942
1.80658,8.942
1.80686,8.942
1.80715,8.946
1.80743,8.946
1.80771,8.946
1.808,8.95
1.80828,8.95
1.80856,8.95
1.80885,8.954
1.80913,8.954
1.80941,8.954
1.8097,8.958
1.80998,8.958
1.81026,8.958
1.81055,8.962
1.81083,8.962
1.81111,8.962
1.8114,8.966
1.81168,8.966
1.81196,8.966
1.81224,8.97
1.81253,8.97
1.81281,8.97
1.81309,8.974
1.81338,8.974
1.81366,8.974
1.81394,8.978
1.81423,8.978
1.81451,8.978
1.81479,8.982
1.81507,8.982
1.81536,8.982
1.81564,8.986
1.81592,8.986
1.81621,8.986
1.81649,8.99
1.81677,8.99
1.81706,8.99
1.81734,8.994
1.81762,8.994
1.81791,8.994
1.81819,8.998
1.81847,8.998
1.81876,8.998
1.81904,9.002
1.81932,9.002
1.81961,9.002
1.81989,9.006
1.82017,9.006
1.82046,9.006
1.82074,9.01
1.82102,9.01
1.8213,9.01
1.82159,9.014
1.82187,9.014
1.82215,9.014
1.82244,9.018
1.82272,9.018
1.823,9.018
1.82329,9.022
1.82357,9.022
1.82385,9.022
1.82414,9.026
1.82442,9.026
1.8247,9.026
1.82499,9.03
1.82527,9.03
1.82555,9.03
1.82584,9.034
1.82612,9.034
1.8264,9.034
1.82669,9.038
1.82697,9.038
1.82725,9.038
1.82754,9.042
1.82782,9.042
1.8281,9.042
1.82838,9.046
1.82867,9.046
1.82895,9.046
1.82923,9.05
1.82952,9.05
1.8298,9.05
1.83008,9.054
1.83037,9.054
1.83065,9.054
1.83093,9.058
1.83122,9.058
1.8315,9.058
1.83178,9.062
1.83206,9.062
1.83235,9.062
1.83263,9.066
1.83291,9.066
1.8332,9.066
1.83348,9.07
1.83376,9.07
1.83405,9.07
1.83433,9.074
1.83461,9.074
1.8349,9.074
1.83518,9.078
1.83546,9.078
1.83575,9.078
1.83603,9.082
1.83631,9.082
1.8366,9.082
1.83688,9.086
1.83716,9.086
1.83745,9.086
1.83773,9.09
1.83801,9.09
1.83829,9.09
1.83858,9.094
1.83886,9.094
1.83914,9.094
1.83943,9.098
1.83971,9.098
1.83999,9.098
1.84028,9.102
1.84056,9.102
1.84084,9.102
1.84113,9.106
1.84141,9.106
1.84169,9.106
1.84198,9.11
1.84226,9.11
1.84254,9.11
1.84283,9.114
1.84311,9.114
1.84339,9.114
1.84368,9.118
1.84396,9.118
1.84424,9.118
1.84453,9.122
1.84481,9.122
1.84509,9.122
1.84538,9.126
1.84566,9.126
1.84594,9.126
1.84623,9.13
1.84651,9.13
1.84679,9.13
1.84707,9.134
1.84736,9.134
1.84764,9.134
1.84792,9.138
1.84821,9.138
1.84849,9.138
1.84877,9.142
1.84906,9.142
1.84934,9.142
1.84962,9.146
1.84991,9.146
1.85019,9.146
1.85047,9.15
1.85076,9.15
1.85104,9.15
1.85132,9.154
1.85161,9.154
1.85189,9.154
1.85217,9.158
1.85245,9.158
1.85274,9.158
1.85302,9.162
1.8533,9.162
1.85359,9.162
1.85387,9.166
1.85415,9.166
1.85444,9.166
1.85472,9.17
1.855,9.17
1.85529,9.17
1.85557,9.174
1.85585,9.174
1.85614,9.174
1.85642,9.178
1.8567,9.178
1.85699,9.178
1.85727,9.182
1.85755,9.182
1.85784,9.182
1.85812,9.186
1.8584,9.186
1.85869,9.186
1.85897,9.19
1.85925,9.19
1.85954,9.19
1.85982,9.194
1.8601,9.194
1.86038,9.194
1.86067,9.198
1.86095,9.198
1.86123,9.198
1.86152,9.202
1.8618,9.202
1.86208,9.202
1.86237,9.206
1.86265,9.206
1.86293,9.206
1.86322,9.21
1.8635,9.21
1.86378,9.21
1.86407,9.214
1.86435,9.214
1.86463,9.214
1.86492,9.218
1.8652,9.218
1.86548,9.218
1.86577,9.222
1.86605,9.222
1.86633,9.222
1.86662,9.226
1.8669,9.226
1.86718,9.226
1.86747,9.23
1.86775,9.23
1.86803,9.23
1.86832,9.234
1.8686,9.234
1.86888,9.234
1.86917,9.238
1.86945,9.238
1.86973,9.238
1.87002,9.242
1.8703,9.242
1.87058,9.242
1.87087,9.246
1.87115,9.246
1.87143,9.246
1.87172,9.25
1.872,9.25
1.87228,9.25
1.87256,9.254
1.87285,9.254
1.87313,9.254
1.87341,9.258
1.8737,9.258
1.87398,9.258
1.87426,9.262
1.87455,9.262
1.87483,9.262
1.87511,9.266
1.8754,9.266
1.87568,9.266
1.87596,9.27
1.87625,9.27
1.87653,9.27
1.87681,9.274
1.8771,9.274
1.87738,9.274
1.87766,9.278
1.87795,9.278
1.87823,9.278
1.87851,9.282
1.8788,9.282
1.87908,9.282
1.87936,9.286
1.87964,9.286
1.87993,9.286
1.88021,9.29
1.88049,9.29
1.88078,9.29
1.88106,9.294
1.88134,9.294
1.88163,9.294
1.88191,9.298
1.88219,9.298
1.88248,9.298
1.88276,9.302
1.88304,9.302
1.88333,9.302
1.88361,9.306
1.88389,9.306
1.88418,9.306
1.88446,9.31
1.88474,9.31
1.88503,9.31
1.88531,9.314
1.88559,9.314
1.88588,9.314
1.88616,9.318
1.88644,9.318
1.88673,9.318
1.88701,9.322
1.88729,9.322
1.88758,9.322
1.88786,9.326
1.88814,9.326
1.88843,9.326
1.88871,9.33
1.88899,9.33
1.88928,9.33
1.88956,9.334
1.88984,9.334
1.89013,9.334
1.89041,9.338
1.89069,9.338
1.89098,9.338
1.89126,9.342
1.89154,9.342
1.89183,9.342
1.89211,9.346
1.89239,9.346
1.89268,9.346
1.89296,9.35
1.89324,9.35
1.89352,9.35
1.89381,9.354
1.89409,9.354
1.89437,9.354
1.89466,9.358
1.89494,9.358
1.89522,9.358
1.89551,9.362
1.89579,9.362
1.89607,9.362
1.89636,9.366
1.89664,9.366
1.89692,9.366
1.89721,9.37
1.89749,9.37
1.89777,9.37
1.89806,9.374
1.89834,9.374
1.89862,9.374
1.89891,9.378
1.89919,9.378
1.89947,9.378
1.89976,9.382
1.90004,9.382
1.90032,9.382
1.90061,9.386
1.90089,9.386
1.90117,9.386
1.90146,9.39
1.90174,9.39
1.90202,9.39
1.90231,9.394
1.90259,9.394
1.90287,9.394
1.90316,9.398
1.90344,9.398
1.90372,9.398
1.90401,9.402
1.90429,9.402
1.90457,9.402
1.90486,9.406
1.90514,9.406
1.90542,9.406
1.90571,9.41
1.90599,9.41
1.90627,9.41
1.90656,9.414
1.90684,9.414
1.90712,9.414
1.90741,9.418
1.90769,9.418
1.90797,9.418
1.90826,9.422
1.90854,9.422
1.90882,9.422
1.90911,9.426
1.90939,9.426
1.90967,9.426
1.90996,9.43
1.91024,9.43
1.91052,9.43
1.91081,9.434
1.91109,9.434
1.91137,9.434
1.91166,9.438
1.91194,9.438
1.91222,9.438
1.91251,9.442
1.91279,9.442
1.91307,9.442
1.91336,9.446
1.91364,9.446
1.91392,9.446
1.91421,9.45
1.91449,9.45
1.91477,9.45
1.91506,9.454
1.91534,9.454
1.91562,9.454
1.91591,9.458
1.91619,9.458
1.91647,9.458
1.91676,9.462
1.91704,9.462
1.91732,9.462
1.91761,9.466
1.91789,9.466
1.91817,9.466
1.91846,9.47
1.91874,9.47
1.91902,9.47
1.91931,9.474
1.91959,9.474
1.91987,9.474
1.92016,9.478
1.92044,9.478
1.92072,9.478
1.921,9.482
1.92129,9.482
1.92157,9.482
1.92185,9.486
1.92214,9.486
1.92242,9.486
1.9227,9.49
1.92299,9.49
1.92327,9.49
1.92355,9.494
1.92384,9.494
1.92412,9.494
1.9244,9.498
1.92469,9.498
1.92497,9.498
1.92525,9.502
1.92554,9.502
1.92582,9.502
1.9261,9.506
1.92639,9.506
1.92667,9.506
1.92695,9.51
1.92724,9.51
1.92752,9.51
1.9278,9.514
1.92809,9.514
1.92837,9.514
1.92865,9.518
1.92894,9.518
1.92922,9.518
1.9295,9.522
1.92979,9.522
1.93007,9.522
1.93035,9.526
1.93064,9.526
1.93092,9.526
1.9312,9.53
1.93149,9.53
1.93177,9.53
1.93205,9.534
1.93234,9.534
1.93262,9.534
1.9329,9.538
1.93319,9.538
1.93347,9.538
1.93375,9.542
1.93404,9.542
1.93432,9.542
1.9346,9.546
1.93489,9.546
1.93517,9.546
1.93545,9.55
1.93574,9.55
1.93602,9.55
1.9363,9.554
1.93659,9.554
1.93687,9.554
1.93715,9.558
1.93744,9.558
1.93772,9.558
1.938,9.562
1.93829,9.562
1.93857,9.562
1.93885,9.566
1.93914,9.566
1.93942,9.566
1.9397,9.57
1.93999,9.57
1.94027,9.57
1.94055,9.574
1.94084,9.574
1.94112,9.574
1.9414,9.578
1.94169,9.578
1.94197,9.578
1.94225,9.582
1.94254,9.582
1.94282,9.582
1.9431,9.586
1.94339,9.586
1.94367,9.586
1.94395,9.59
1.94424,9.59
1.94452,9.59
1.9448,9.594
1.94509,9.594
1.94537,9.594
1.94565,9.598
1.94594,9.598
1.94622,9.598
1.9465,9.602
1.94679,9.602
1.94707,9.602
1.94735,9.606
1.94764,9.606
1.94792,9.606
1.9482,9.61
1.94849,9.61
1.94877,9.61
1.94905,9.614
1.94934,9.614
1.94962,9.614
1.9499,9.618
1.95019,9.618
1.95047,9.618
1.95075,9.622
1.95104,9.622
1.95132,9.622
1.9516,9.626
1.95189,9.626
1.95217,9.626
1.95245,9.63
1.95274,9.63
1.95302,9.63
1.9533,9.634
1.95359,9.634
1.95387,9.634
1.95415,9.638
1.95444,9.638
1.95472,9.638
1.95501,9.642
1.95529,9.642
1.95557,9.642
1.95586,9.646
1.95614,9.646
1.95642,9.646
1.95671,9.65
1.95699,9.65
1.95727,9.65
1.95756,9.654
1.95784,9.654
1.95812,9.654
1.95841,9.658
1.95869,9.658
1.95897,9.658
1.95926,9.662
1.95954,9.662
1.95982,9.662
1.96011,9.666
1.96039,9.666
1.96067,9.666
1.96096,9.67
1.96124,9.67
1.96152,9.67
1.96181,9.674
1.96209,9.674
1.96237,9.674
1.96266,9.678
1.96294,9.678
1.96322,9.678
1.96351,9.682
1.96379,9.682
1.96407,9.682
1.96436,9.686
1.96464,9.686
1.96492,9.686
1.96521,9.69
1.96549,9.69
1.96577,9.69
1.96606,9.694
1.96634,9.694
1.96662,9.694
1.96691,9.698
1.96719,9.698
1.96747,9.698
1.96776,9.702
1.96804,9.702
1.96832,9.702
1.96861,9.706
1.96889,9.706
1.96917,9.706
1.96946,9.71
1.96974,9.71
1.97002,9.71
1.97031,9.714
1.97059,9.714
1.97087,9.714
1.97116,9.718
1.97144,9.718
1.97172,9.718
1.97201,9.722
1.97229,9.722
1.97257,9.722
1.97286,9.726
1.97314,9.726
1.97342,9.726
1.97371,9.73
1.97399,9.73
1.97427,9.73
1.97456,9.734
1.97484,9.734
1.97512,9.734
1.97541,9.738
1.97569,9.738
1.97597,9.738
1.97626,9.742
1.97654,9.742
1.97682,9.742
1.97711,9.746
1.97739,9.746
1.97767,9.746
1.97796,9.75
1.97824,9.75
1.97852,9.75
1.97881,9.754
1.97909,9.754
1.97937,9.754
1.97966,9.758
1.97994,9.758
1.98022,9.758
1.98051,9.762
1.98079,9.762
1.98107,9.762
1.98136,9.766
1.98164,9.766
1.98192,9.766
1.98221,9.77
1.98249,9.77
1.98277,9.77
1.98306,9.774
1.98334,9.774
1.98363,9.774
1.98391,9.778
1.98419,9.778
1.98448,9.778
1.98476,9.782
1.98504,9.782
1.98533,9.782
1.98561,9.786
1.98589,9.786
1.98618,9.786
1.98646,9.79
1.98674,9.79
1.98703,9.79
1.98731,9.794
1.98759,9.794
1.98788,9.794
1.98816,9.798
1.98844,9.798
1.98873,9.798
1.98901,9.802
1.98929,9.802
1.98958,9.802
1.98986,9.806
1.99014,9.806
1.99043,9.806
1.99071,9.81
1.99099,9.81
1.99128,9.81
1.99156,9.814
1.99184,9.814
1.99213,9.814
1.99241,9.818
1.99269,9.818
1.99298,9.818
1.99326,9.822
1.99354,9.822
1.99383,9.822
1.99411,9.826
1.99439,9.826
1.99468,9.826
1.99496,9.83
1.99524,9.83
1.99553,9.83
1.99581,9.834
1.99609,9.834
1.99638,9.834
1.99666,9.838
1.99694,9.838
1.99723,9.838
1.99751,9.842
1.99779,9.842
1.99808,9.842
1.99836,9.846
1.99865,9.846
1.99893,9.846
1.99921,9.85
1.9995,9.85
1.99978,9.85
2.00006,9.854
2.00035,9.854
2.00063,9.854
2.00091,9.858
2.0012,9.858
2.00148,9.858
2.00176,9.862
2.00205,9.862
2.00233,9.862
2.00261,9.866
2.0029,9.866
2.00318,9.866
2.00346,9.87
2.00375,9.87
2.00403,9.87
2.00431,9.874
2.0046,9.874
2.00488,9.874
2.00516,9.878
2.00545,9.878
2.00573,9.878
2.00602,9.882
2.0063,9.882
2.00658,9.882
2.00687,9.886
2.00715,9.886
2.00743,9.886
2.00772,9.89
2.008,9.89
2.00828,9.89
2.00857,9.894
2.00885,9.894
2.00913,9.894
2.00942,9.898
2.0097,9.898
2.00998,9.898
2.01027,9.902
2.01055,9.902
2.01083,9.902
2.01112,9.906
2.0114,9.906
2.01168,9.906
2.01197,9.91
2.01225,9.91
2.01253,9.91
2.01282,9.914
2.0131,9.914
2.01338,9.914
2.01367,9.918
2.01395,9.918
2.01423,9.918
2.01452,9.922
2.0148,9.922
2.01508,9.922
2.01537,9.926
2.01565,9.926
2.01593,9.926
2.01622,9.93
2.0165,9.93
2.01678,9.93
2.01707,9.934
2.01735,9.934
2.01763,9.934
2.01792,9.938
2.0182,9.938
2.01849,9.938
2.01877,9.942
2.01905,9.942
2.01934,9.942
2.01962,9.946
2.0199,9.946
2.02019,9.946
2.02047,9.95
2.02075,9.95
2.02104,9.95
2.02132,9.954
2.0216,9.954
2.02189,9.954
2.02217,9.958
2.02245,9.958
2.02274,9.958
2.02302,9.962
2.0233,9.962
2.02359,9.962
2.02387,9.966
2.02415,9.966
2.02444,9.966
2.02472,9.97
2.025,9.97
2.02529,9.97
2.02557,9.974
2.02585,9.974
2.02614,9.974
2.02642,9.978
2.0267,9.978
2.02699,9.978
2.02727,9.982
2.02756,9.982
2.02784,9.982
2.02812,9.986
2.02841,9.986
2.02869,9.986
2.02897,9.99
2.02926,9.99
2.02954,9.99
2.02982,9.994
2.03011,9.994
2.03039,9.994
2.03067,9.998
2.03096,9.998
2.03124,9.998
2.03152,10.002
2.03181,10.002
2.03209,10.002
2.03237,10.006
2.03266,10.006
2.03294,10.006
2.03323,10.01
2.03351,10.01
2.03379,10.01
2.03408,10.014
2.03436,10.014
2.03464,10.014
2.03493,10.018
2.03521,10.018
2.03549,10.018
2.03578,10.022
2.03606,10.022
2.03634,10.022
2.03663,10.026
2.03691,10.026
2.03719,10.026
2.03748,10.03
2.03776,10.03
2.03804,10.03
2.03833,10.034
2.03861,10.034
2.03889,10.034
2.03918,10.038
2.03946,10.038
2.03974,10.038
2.04003,10.042
2.04031,10.042
2.04059,10.042
2.04088,10.046
2.04116,10.046
2.04144,10.046
2.04173,10.05
2.04201,10.05
2.0423,10.05
2.04258,10.054
2.04286,10.054
2.04315,10.054
2.04343,10.058
2.04371,10.058
2.044,10.058
2.04428,10.062
2.04456,10.062
2.04485,10.062
2.04513,10.066
2.04541,10.066
2.0457,10.066
2.04598,10.07
2.04626,10.07
2.04655,10.07
2.04683,10.074
2.04711,10.074
2.0474,10.074
2.04768,10.078
2.04796,10.078
2.04825,10.078
2.04853,10.082
2.04881,10.082
2.0491,10.082
2.04938,10.086
2.04967,10.086
2.04995,10.086
2.05023,10.09
2.05052,10.09
2.0508,10.09
2.05108,10.094
2.05137,10.094
2.05165,10.094
2.05193,10.098
2.05222,10.098
2.0525,10.098
2.05278,10.102
2.05307,10.102
2.05335,10.102
2.05363,10.106
2.05392,10.106
2.0542,10.106
2.05449,10.11
2.05477,10.11
2.05505,10.11
2.05534,10.114
2.05562,10.114
2.0559,10.114
2.05619,10.118
2.05647,10.118
2.05675,10.118
2.05704,10.122
2.05732,10.122
2.0576,10.122
2.05789,10.126
2.05817,10.126
2.05845,10.126
2.05874,10.13
2.05902,10.13
2.0593,10.13
2.05959,10.134
2.05987,10.134
2.06015,10.134
2.06044,10.138
2.06072,10.138
2.061,10.138
2.06129,10.142
2.06157,10.142
2.06185,10.142
2.06214,10.146
2.06242,10.146
2.06271,10.146
2.06299,10.15
2.06327,10.15
2.06356,10.15
2.06384,10.154
2.06412,10.154
2.06441,10.154
2.06469,10.158
2.06497,10.158
2.06526,10.158
2.06554,10.162
2.06582,10.162
2.06611,10.162
2.06639,10.166
2.06667,10.166
2.06696,10.166
2.06724,10.17
2.06752,10.17
2.06781,10.17
2.06809,10.174
2.06838,10.174
2.06866,10.174
2.06894,10.178
2.06923,10.178
2.06951,10.178
2.06979,10.182
2.07008,10.182
2.07036,10.182
2.07064,10.186
2.07093,10.186
2.07121,10.186
2.07149,10.19
2.07178,10.19
2.07206,10.19
2.07235,10.194
2.07263,10.194
2.07291,10.194
2.0732,10.198
2.07348,10.198
2.07376,10.198
2.07405,10.202
2.07433,10.202
2.07461,10.202
2.0749,10.206
2.07518,10.206
2.07546,10.206
2.07575,10.21
2.07603,10.21
2.07631,10.21
2.0766,10.214
2.07688,10.214
2.07716,10.214
2.07745,10.218
2.07773,10.218
2.07801,10.218
2.0783,10.222
2.07858,10.222
2.07886,10.222
2.07915,10.226
2.07943,10.226
2.07972,10.226
2.08,10.23
2.08028,10.23
2.08057,10.23
2.08085,10.234
2.08113,10.234
2.08142,10.234
2.0817,10.238
2.08198,10.238
2.08227,10.238
2.08255,10.242
2.08283,10.242
2.08312,10.242
2.0834,10.246
2.08368,10.246
2.08397,10.246
2.08425,10.25
