x,y,rho
0.4082,0.80664,0.26283
0.41602,0.80664,0.263769
0.42383,0.80664,0.265405
0.43164,0.80664,0.26561
0.43945,0.80664,0.265639
0.44727,0.80664,0.265683
0.45508,0.80664,0.265716
0.46289,0.80664,0.265703
0.4707,0.80664,0.265606
0.47852,0.80664,0.265513
0.48633,0.80664,0.265515
0.49414,0.80664,0.265582
0.50195,0.80664,0.265587
0.50977,0.80664,0.265489
0.51758,0.80664,0.265479
0.52539,0.80664,0.265559
0.5332,0.80664,0.265592
0.54102,0.80664,0.265562
0.54883,0.80664,0.265542
0.55664,0.80664,0.265205
0.56445,0.80664,0.178032
0.57227,0.80664,0.125025
0.58008,0.80664,0.125
0.58789,0.80664,0.125
0.5957,0.80664,0.125
0.60352,0.80664,0.125
0.61133,0.80664,0.125
0.61914,0.80664,0.125
0.62695,0.80664,0.125
0.63477,0.80664,0.125
0.64258,0.80664,0.125
0.65039,0.80664,0.125
0.6582,0.80664,0.125
0.66602,0.80664,0.125
0.67383,0.80664,0.125
0.68164,0.80664,0.125
0.68945,0.80664,0.125
0.69727,0.80664,0.125
0.70508,0.80664,0.125
0.71289,0.80664,0.125
0.7207,0.80664,0.125
0.72852,0.80664,0.125
0.73633,0.80664,0.125
0.74414,0.80664,0.125
0.75195,0.80664,0.125
0.75977,0.80664,0.125
0.76758,0.80664,0.125
0.77539,0.80664,0.125
0.7832,0.80664,0.125
0.79102,0.80664,0.125
0.79883,0.80664,0.125
0.80664,0.80664,0.125
0.81445,0.80664,0.125
0.82227,0.80664,0.125
0.83008,0.80664,0.125
0.83789,0.80664,0.125
0.8457,0.80664,0.125
0.85352,0.80664,0.125
0.86133,0.80664,0.125
0.86914,0.80664,0.125
0.87695,0.80664,0.125
0.88477,0.80664,0.125
0.89258,0.80664,0.125
0.90039,0.80664,0.125
0.9082,0.80664,0.125
0.91602,0.80664,0.125
0.92383,0.80664,0.125
0.93164,0.80664,0.125
0.93945,0.80664,0.125
0.94727,0.80664,0.125
0.95508,0.80664,0.125
0.96289,0.80664,0.125
0.9707,0.80664,0.125
0.97852,0.80664,0.125
0.98633,0.80664,0.125
0.99414,0.80664,0.125
0.0019531,0.81445,0.754469
0.0097656,0.81445,0.735986
0.017578,0.81445,0.720624
0.025391,0.81445,0.705653
0.033203,0.81445,0.691009
0.041016,0.81445,0.676663
0.048828,0.81445,0.662557
0.056641,0.81445,0.648518
0.064453,0.81445,0.634027
0.072266,0.81445,0.618405
0.080078,0.81445,0.601679
0.087891,0.81445,0.584737
0.095703,0.81445,0.568255
0.10352,0.81445,0.552256
0.11133,0.81445,0.536612
0.11914,0.81445,0.521307
0.12695,0.81445,0.506352
0.13477,0.81445,0.491746
0.14258,0.81445,0.477492
0.15039,0.81445,0.463599
0.1582,0.81445,0.450136
0.16602,0.81445,0.437487
0.17383,0.81445,0.427203
0.18164,0.81445,0.422956
0.18945,0.81445,0.423757
0.19727,0.81445,0.425989
0.20508,0.81445,0.426278
0.21289,0.81445,0.426069
0.2207,0.81445,0.426083
0.22852,0.81445,0.426247
0.23633,0.81445,0.426266
0.24414,0.81445,0.426255
0.25195,0.81445,0.426286
0.25977,0.81445,0.426342
0.26758,0.81445,0.426348
0.27539,0.81445,0.426341
0.2832,0.81445,0.426336
0.29102,0.81445,0.426276
0.29883,0.81445,0.42617
0.30664,0.81445,0.426147
0.31445,0.81445,0.426201
0.32227,0.81445,0.426245
0.33008,0.81445,0.426186
0.33789,0.81445,0.426029
0.3457,0.81445,0.425819
0.35352,0.81445,0.425679
0.36133,0.81445,0.425025
0.36914,0.81445,0.414673
0.37695,0.81445,0.368599
0.38477,0.81445,0.299718
0.39258,0.81445,0.263686
0.40039,0.81445,0.26283
0.4082,0.81445,0.263769
0.41602,0.81445,0.265405
0.42383,0.81445,0.26561
0.43164,0.81445,0.265639
0.43945,0.81445,0.265683
0.44727,0.81445,0.265716
0.45508,0.81445,0.265703
0.46289,0.81445,0.265606
0.4707,0.81445,0.265513
0.47852,0.81445,0.265515
0.48633,0.81445,0.265582
0.49414,0.81445,0.265587
0.50195,0.81445,0.265489
0.50977,0.81445,0.265479
0.51758,0.81445,0.265559
0.52539,0.81445,0.265592
0.5332,0.81445,0.265562
0.54102,0.81445,0.265542
0.54883,0.81445,0.265206
0.55664,0.81445,0.178032
0.56445,0.81445,0.125025
0.57227,0.81445,0.125
0.58008,0.81445,0.125
0.58789,0.81445,0.125
0.5957,0.81445,0.125
0.60352,0.81445,0.125
0.61133,0.81445,0.125
0.61914,0.81445,0.125
0.62695,0.81445,0.125
0.63477,0.81445,0.125
0.64258,0.81445,0.125
0.65039,0.81445,0.125
0.6582,0.81445,0.125
0.66602,0.81445,0.125
0.67383,0.81445,0.125
0.68164,0.81445,0.125
0.68945,0.81445,0.125
0.69727,0.81445,0.125
0.70508,0.81445,0.125
0.71289,0.81445,0.125
0.7207,0.81445,0.125
0.72852,0.81445,0.125
0.73633,0.81445,0.125
0.74414,0.81445,0.125
0.75195,0.81445,0.125
0.75977,0.81445,0.125
0.76758,0.81445,0.125
0.77539,0.81445,0.125
0.7832,0.81445,0.125
0.79102,0.81445,0.125
0.79883,0.81445,0.125
0.80664,0.81445,0.125
0.81445,0.81445,0.125
0.82227,0.81445,0.125
0.83008,0.81445,0.125
0.83789,0.81445,0.125
0.8457,0.81445,0.125
0.85352,0.81445,0.125
0.86133,0.81445,0.125
0.86914,0.81445,0.125
0.87695,0.81445,0.125
0.88477,0.81445,0.125
0.89258,0.81445,0.125
0.90039,0.81445,0.125
0.9082,0.81445,0.125
0.91602,0.81445,0.125
0.92383,0.81445,0.125
0.93164,0.81445,0.125
0.93945,0.81445,0.125
0.94727,0.81445,0.125
0.95508,0.81445,0.125
0.96289,0.81445,0.125
0.9707,0.81445,0.125
0.97852,0.81445,0.125
0.98633,0.81445,0.125
0.99414,0.81445,0.125
0.0019531,0.82227,0.729135
0.0097656,0.82227,0.711098
0.017578,0.82227,0.69626
0.025391,0.82227,0.681824
0.033203,0.82227,0.667697
0.041016,0.82227,0.653868
0.048828,0.82227,0.640324
0.056641,0.82227,0.627002
0.064453,0.82227,0.613682
0.072266,0.82227,0.599777
0.080078,0.82227,0.584668
0.087891,0.82227,0.568542
0.095703,0.82227,0.552321
0.10352,0.82227,0.536584
0.11133,0.82227,0.5213
0.11914,0.82227,0.506355
0.12695,0.82227,0.491746
0.13477,0.82227,0.477491
0.14258,0.82227,0.4636
0.15039,0.82227,0.450136
0.1582,0.82227,0.437487
0.16602,0.82227,0.427203
0.17383,0.82227,0.422956
0.18164,0.82227,0.423757
0.18945,0.82227,0.425989
0.19727,0.82227,0.426279
0.20508,0.82227,0.426069
0.21289,0.82227,0.426083
0.2207,0.82227,0.426247
0.22852,0.82227,0.426266
0.23633,0.82227,0.426255
0.24414,0.82227,0.426286
0.25195,0.82227,0.426342
0.25977,0.82227,0.426348
0.26758,0.82227,0.426341
0.27539,0.82227,0.426336
0.2832,0.82227,0.426276
0.29102,0.82227,0.42617
0.29883,0.82227,0.426147
0.30664,0.82227,0.426201
0.31445,0.82227,0.426245
0.32227,0.82227,0.426186
0.33008,0.82227,0.426029
0.33789,0.82227,0.425819
0.3457,0.82227,0.42568
0.35352,0.82227,0.425026
0.36133,0.82227,0.414673
0.36914,0.82227,0.368599
0.37695,0.82227,0.299718
0.38477,0.82227,0.263686
0.39258,0.82227,0.26283
0.40039,0.82227,0.263769
0.4082,0.82227,0.265405
0.41602,0.82227,0.26561
0.42383,0.82227,0.265639
0.43164,0.82227,0.265683
0.43945,0.82227,0.265716
0.44727,0.82227,0.265703
0.45508,0.82227,0.265606
0.46289,0.82227,0.265513
0.4707,0.82227,0.265515
0.47852,0.82227,0.265582
0.48633,0.82227,0.265587
0.49414,0.82227,0.265489
0.50195,0.82227,0.265479
0.50977,0.82227,0.265559
0.51758,0.82227,0.265592
0.52539,0.82227,0.265562
0.5332,0.82227,0.265542
0.54102,0.82227,0.265206
0.54883,0.82227,0.178032
0.55664,0.82227,0.125025
0.56445,0.82227,0.125
0.57227,0.82227,0.125
0.58008,0.82227,0.125
0.58789,0.82227,0.125
0.5957,0.82227,0.125
0.60352,0.82227,0.125
0.61133,0.82227,0.125
0.61914,0.82227,0.125
0.62695,0.82227,0.125
0.63477,0.82227,0.125
0.64258,0.82227,0.125
0.65039,0.82227,0.125
0.6582,0.82227,0.125
0.66602,0.82227,0.125
0.67383,0.82227,0.125
0.68164,0.82227,0.125
0.68945,0.82227,0.125
0.69727,0.82227,0.125
0.70508,0.82227,0.125
0.71289,0.82227,0.125
0.7207,0.82227,0.125
0.72852,0.82227,0.125
0.73633,0.82227,0.125
0.74414,0.82227,0.125
0.75195,0.82227,0.125
0.75977,0.82227,0.125
0.76758,0.82227,0.125
0.77539,0.82227,0.125
0.7832,0.82227,0.125
0.79102,0.82227,0.125
0.79883,0.82227,0.125
0.80664,0.82227,0.125
0.81445,0.82227,0.125
0.82227,0.82227,0.125
0.83008,0.82227,0.125
0.83789,0.82227,0.125
0.8457,0.82227,0.125
0.85352,0.82227,0.125
0.86133,0.82227,0.125
0.86914,0.82227,0.125
0.87695,0.82227,0.125
0.88477,0.82227,0.125
0.89258,0.82227,0.125
0.90039,0.82227,0.125
0.9082,0.82227,0.125
0.91602,0.82227,0.125
0.92383,0.82227,0.125
0.93164,0.82227,0.125
0.93945,0.82227,0.125
0.94727,0.82227,0.125
0.95508,0.82227,0.125
0.96289,0.82227,0.125
0.9707,0.82227,0.125
0.97852,0.82227,0.125
0.98633,0.82227,0.125
0.99414,0.82227,0.125
0.0019531,0.83008,0.704181
0.0097656,0.83008,0.686634
0.017578,0.83008,0.672285
0.025391,0.83008,0.658317
0.033203,0.83008,0.644717
0.041016,0.83008,0.631405
0.048828,0.83008,0.618373
0.056641,0.83008,0.60561
0.064453,0.83008,0.593045
0.072266,0.83008,0.580393
0.080078,0.83008,0.567018
0.087891,0.83008,0.552389
0.095703,0.83008,0.536855
0.10352,0.83008,0.521342
0.11133,0.83008,0.506327
0.11914,0.83008,0.491742
0.12695,0.83008,0.477494
0.13477,0.83008,0.4636
0.14258,0.83008,0.450136
0.15039,0.83008,0.437486
0.1582,0.83008,0.427203
0.16602,0.83008,0.422956
0.17383,0.83008,0.423757
0.18164,0.83008,0.425989
0.18945,0.83008,0.426279
0.19727,0.83008,0.426069
0.20508,0.83008,0.426083
0.21289,0.83008,0.426247
0.2207,0.83008,0.426266
0.22852,0.83008,0.426255
0.23633,0.83008,0.426286
0.24414,0.83008,0.426342
0.25195,0.83008,0.426348
0.25977,0.83008,0.426341
0.26758,0.83008,0.426336
0.27539,0.83008,0.426276
0.2832,0.83008,0.42617
0.29102,0.83008,0.426147
0.29883,0.83008,0.426201
0.30664,0.83008,0.426245
0.31445,0.83008,0.426186
0.32227,0.83008,0.426029
0.33008,0.83008,0.425819
0.33789,0.83008,0.42568
0.3457,0.83008,0.425026
0.35352,0.83008,0.414673
0.36133,0.83008,0.368599
0.36914,0.83008,0.299718
0.37695,0.83008,0.263686
0.38477,0.83008,0.26283
0.39258,0.83008,0.263769
0.40039,0.83008,0.265405
0.4082,0.83008,0.26561
0.41602,0.83008,0.265639
0.42383,0.83008,0.265683
0.43164,0.83008,0.265716
0.43945,0.83008,0.265703
0.44727,0.83008,0.265606
0.45508,0.83008,0.265513
0.46289,0.83008,0.265515
0.4707,0.83008,0.265582
0.47852,0.83008,0.265587
0.48633,0.83008,0.265489
0.49414,0.83008,0.265479
0.50195,0.83008,0.265559
0.50977,0.83008,0.265592
0.51758,0.83008,0.265562
0.52539,0.83008,0.265542
0.5332,0.83008,0.265206
0.54102,0.83008,0.178032
0.54883,0.83008,0.125025
0.55664,0.83008,0.125
0.56445,0.83008,0.125
0.57227,0.83008,0.125
0.58008,0.83008,0.125
0.58789,0.83008,0.125
0.5957,0.83008,0.125
0.60352,0.83008,0.125
0.61133,0.83008,0.125
0.61914,0.83008,0.125
0.62695,0.83008,0.125
0.63477,0.83008,0.125
0.64258,0.83008,0.125
0.65039,0.83008,0.125
0.6582,0.83008,0.125
0.66602,0.83008,0.125
0.67383,0.83008,0.125
0.68164,0.83008,0.125
0.68945,0.83008,0.125
0.69727,0.83008,0.125
0.70508,0.83008,0.125
0.71289,0.83008,0.125
0.7207,0.83008,0.125
0.72852,0.83008,0.125
0.73633,0.83008,0.125
0.74414,0.83008,0.125
0.75195,0.83008,0.125
0.75977,0.83008,0.125
0.76758,0.83008,0.125
0.77539,0.83008,0.125
0.7832,0.83008,0.125
0.79102,0.83008,0.125
0.79883,0.83008,0.125
0.80664,0.83008,0.125
0.81445,0.83008,0.125
0.82227,0.83008,0.125
0.83008,0.83008,0.125
0.83789,0.83008,0.125
0.8457,0.83008,0.125
0.85352,0.83008,0.125
0.86133,0.83008,0.125
0.86914,0.83008,0.125
0.87695,0.83008,0.125
0.88477,0.83008,0.125
0.89258,0.83008,0.125
0.90039,0.83008,0.125
0.9082,0.83008,0.125
0.91602,0.83008,0.125
0.92383,0.83008,0.125
0.93164,0.83008,0.125
0.93945,0.83008,0.125
0.94727,0.83008,0.125
0.95508,0.83008,0.125
0.96289,0.83008,0.125
0.9707,0.83008,0.125
0.97852,0.83008,0.125
0.98633,0.83008,0.125
0.99414,0.83008,0.125
0.0019531,0.83789,0.679615
0.0097656,0.83789,0.662577
0.017578,0.83789,0.648726
0.025391,0.83789,0.635199
0.033203,0.83789,0.622061
0.041016,0.83789,0.609266
0.048828,0.83789,0.596748
0.056641,0.83789,0.584489
0.064453,0.83789,0.57248
0.072266,0.83789,0.560633
0.080078,0.83789,0.548596
0.087891,0.83789,0.535695
0.095703,0.83789,0.52152
0.10352,0.83789,0.506571
0.11133,0.83789,0.491761
0.11914,0.83789,0.477467
0.12695,0.83789,0.463597
0.13477,0.83789,0.450139
0.14258,0.83789,0.437486
0.15039,0.83789,0.427203
0.1582,0.83789,0.422956
0.16602,0.83789,0.423757
0.17383,0.83789,0.425989
0.18164,0.83789,0.426279
0.18945,0.83789,0.426069
0.19727,0.83789,0.426083
0.20508,0.83789,0.426247
0.21289,0.83789,0.426266
0.2207,0.83789,0.426255
0.22852,0.83789,0.426286
0.23633,0.83789,0.426342
0.24414,0.83789,0.426348
0.25195,0.83789,0.426341
0.25977,0.83789,0.426336
0.26758,0.83789,0.426276
0.27539,0.83789,0.42617
0.2832,0.83789,0.426147
0.29102,0.83789,0.426201
0.29883,0.83789,0.426245
0.30664,0.83789,0.426186
0.31445,0.83789,0.426029
0.32227,0.83789,0.425819
0.33008,0.83789,0.425681
0.33789,0.83789,0.425027
0.3457,0.83789,0.414673
0.35352,0.83789,0.3686
0.36133,0.83789,0.299718
0.36914,0.83789,0.263686
0.37695,0.83789,0.26283
0.38477,0.83789,0.263769
0.39258,0.83789,0.265405
0.40039,0.83789,0.26561
0.4082,0.83789,0.265639
0.41602,0.83789,0.265683
0.42383,0.83789,0.265716
0.43164,0.83789,0.265703
0.43945,0.83789,0.265606
0.44727,0.83789,0.265513
0.45508,0.83789,0.265515
0.46289,0.83789,0.265582
0.4707,0.83789,0.265587
0.47852,0.83789,0.265489
0.48633,0.83789,0.265479
0.49414,0.83789,0.265559
0.50195,0.83789,0.265592
0.50977,0.83789,0.265562
0.51758,0.83789,0.265542
0.52539,0.83789,0.265205
0.5332,0.83789,0.178032
0.54102,0.83789,0.125025
0.54883,0.83789,0.125
0.55664,0.83789,0.125
0.56445,0.83789,0.125
0.57227,0.83789,0.125
0.58008,0.83789,0.125
0.58789,0.83789,0.125
0.5957,0.83789,0.125
0.60352,0.83789,0.125
0.61133,0.83789,0.125
0.61914,0.83789,0.125
0.62695,0.83789,0.125
0.63477,0.83789,0.125
0.64258,0.83789,0.125
0.65039,0.83789,0.125
0.6582,0.83789,0.125
0.66602,0.83789,0.125
0.67383,0.83789,0.125
0.68164,0.83789,0.125
0.68945,0.83789,0.125
0.69727,0.83789,0.125
0.70508,0.83789,0.125
0.71289,0.83789,0.125
0.7207,0.83789,0.125
0.72852,0.83789,0.125
0.73633,0.83789,0.125
0.74414,0.83789,0.125
0.75195,0.83789,0.125
0.75977,0.83789,0.125
0.76758,0.83789,0.125
0.77539,0.83789,0.125
0.7832,0.83789,0.125
0.79102,0.83789,0.125
0.79883,0.83789,0.125
0.80664,0.83789,0.125
0.81445,0.83789,0.125
0.82227,0.83789,0.125
0.83008,0.83789,0.125
0.83789,0.83789,0.125
0.8457,0.83789,0.125
0.85352,0.83789,0.125
0.86133,0.83789,0.125
0.86914,0.83789,0.125
0.87695,0.83789,0.125
0.88477,0.83789,0.125
0.89258,0.83789,0.125
0.90039,0.83789,0.125
0.9082,0.83789,0.125
0.91602,0.83789,0.125
0.92383,0.83789,0.125
0.93164,0.83789,0.125
0.93945,0.83789,0.125
0.94727,0.83789,0.125
0.95508,0.83789,0.125
0.96289,0.83789,0.125
0.9707,0.83789,0.125
0.97852,0.83789,0.125
0.98633,0.83789,0.125
0.99414,0.83789,0.125
0.0019531,0.8457,0.655452
0.0097656,0.8457,0.638916
0.017578,0.8457,0.625566
0.025391,0.8457,0.612496
0.033203,0.8457,0.599786
0.041016,0.8457,0.587447
0.048828,0.8457,0.57543
0.056641,0.8457,0.563676
0.064453,0.8457,0.552173
0.072266,0.8457,0.540888
0.080078,0.8457,0.529715
0.087891,0.8457,0.51824
0.095703,0.8457,0.505758
0.10352,0.8457,0.492018
0.11133,0.8457,0.477675
0.11914,0.8457,0.463597
0.12695,0.8457,0.450114
0.13477,0.8457,0.437486
0.14258,0.8457,0.427206
0.15039,0.8457,0.422955
0.1582,0.8457,0.423757
0.16602,0.8457,0.425989
0.17383,0.8457,0.426279
0.18164,0.8457,0.426069
0.18945,0.8457,0.426083
0.19727,0.8457,0.426247
0.20508,0.8457,0.426266
0.21289,0.8457,0.426255
0.2207,0.8457,0.426286
0.22852,0.8457,0.426342
0.23633,0.8457,0.426348
0.24414,0.8457,0.426341
0.25195,0.8457,0.426336
0.25977,0.8457,0.426276
0.26758,0.8457,0.42617
0.27539,0.8457,0.426147
0.2832,0.8457,0.426201
0.29102,0.8457,0.426245
0.29883,0.8457,0.426186
0.30664,0.8457,0.426029
0.31445,0.8457,0.425819
0.32227,0.8457,0.425682
0.33008,0.8457,0.425029
0.33789,0.8457,0.414673
0.3457,0.8457,0.368599
0.35352,0.8457,0.299718
0.36133,0.8457,0.263686
0.36914,0.8457,0.26283
0.37695,0.8457,0.263769
0.38477,0.8457,0.265405
0.39258,0.8457,0.26561
0.40039,0.8457,0.265639
0.4082,0.8457,0.265683
0.41602,0.8457,0.265716
0.42383,0.8457,0.265703
0.43164,0.8457,0.265606
0.43945,0.8457,0.265513
0.44727,0.8457,0.265515
0.45508,0.8457,0.265582
0.46289,0.8457,0.265587
0.4707,0.8457,0.265489
0.47852,0.8457,0.265479
0.48633,0.8457,0.265559
0.49414,0.8457,0.265592
0.50195,0.8457,0.265562
0.50977,0.8457,0.265542
0.51758,0.8457,0.265206
0.52539,0.8457,0.178032
0.5332,0.8457,0.125025
0.54102,0.8457,0.125
0.54883,0.8457,0.125
0.55664,0.8457,0.125
0.56445,0.8457,0.125
0.57227,0.8457,0.125
0.58008,0.8457,0.125
0.58789,0.8457,0.125
0.5957,0.8457,0.125
0.60352,0.8457,0.125
0.61133,0.8457,0.125
0.61914,0.8457,0.125
0.62695,0.8457,0.125
0.63477,0.8457,0.125
0.64258,0.8457,0.125
0.65039,0.8457,0.125
0.6582,0.8457,0.125
0.66602,0.8457,0.125
0.67383,0.8457,0.125
0.68164,0.8457,0.125
0.68945,0.8457,0.125
0.69727,0.8457,0.125
0.70508,0.8457,0.125
0.71289,0.8457,0.125
0.7207,0.8457,0.125
0.72852,0.8457,0.125
0.73633,0.8457,0.125
0.74414,0.8457,0.125
0.75195,0.8457,0.125
0.75977,0.8457,0.125
0.76758,0.8457,0.125
0.77539,0.8457,0.125
0.7832,0.8457,0.125
0.79102,0.8457,0.125
0.79883,0.8457,0.125
0.80664,0.8457,0.125
0.81445,0.8457,0.125
0.82227,0.8457,0.125
0.83008,0.8457,0.125
0.83789,0.8457,0.125
0.8457,0.8457,0.125
0.85352,0.8457,0.125
0.86133,0.8457,0.125
0.86914,0.8457,0.125
0.87695,0.8457,0.125
0.88477,0.8457,0.125
0.89258,0.8457,0.125
0.90039,0.8457,0.125
0.9082,0.8457,0.125
0.91602,0.8457,0.125
0.92383,0.8457,0.125
0.93164,0.8457,0.125
0.93945,0.8457,0.125
0.94727,0.8457,0.125
0.95508,0.8457,0.125
0.96289,0.8457,0.125
0.9707,0.8457,0.125
0.97852,0.8457,0.125
0.98633,0.8457,0.125
0.99414,0.8457,0.125
0.0019531,0.85352,0.631699
0.0097656,0.85352,0.615702
0.017578,0.85352,0.602787
0.025391,0.85352,0.590191
0.033203,0.85352,0.577912
0.041016,0.85352,0.565991
0.048828,0.85352,0.554426
0.056641,0.85352,0.543171
0.064453,0.85352,0.532157
0.072266,0.85352,0.521366
0.080078,0.85352,0.51078
0.087891,0.85352,0.500241
0.095703,0.85352,0.489247
0.10352,0.85352,0.477185
0.11133,0.85352,0.463903
0.11914,0.85352,0.450281
0.12695,0.85352,0.437472
0.13477,0.85352,0.427184
0.14258,0.85352,0.42296
0.15039,0.85352,0.423758
0.1582,0.85352,0.425989
0.16602,0.85352,0.426278
0.17383,0.85352,0.426069
0.18164,0.85352,0.426083
0.18945,0.85352,0.426247
0.19727,0.85352,0.426266
0.20508,0.85352,0.426255
0.21289,0.85352,0.426286
0.2207,0.85352,0.426342
0.22852,0.85352,0.426348
0.23633,0.85352,0.426341
0.24414,0.85352,0.426336
0.25195,0.85352,0.426276
0.25977,0.85352,0.42617
0.26758,0.85352,0.426147
0.27539,0.85352,0.426201
0.2832,0.85352,0.426245
0.29102,0.85352,0.426186
0.29883,0.85352,0.426029
0.30664,0.85352,0.425819
0.31445,0.85352,0.42568
0.32227,0.85352,0.425027
0.33008,0.85352,0.414673
0.33789,0.85352,0.3686
0.3457,0.85352,0.299718
0.35352,0.85352,0.263686
0.36133,0.85352,0.26283
0.36914,0.85352,0.263769
0.37695,0.85352,0.265405
0.38477,0.85352,0.26561
0.39258,0.85352,0.265639
0.40039,0.85352,0.265683
0.4082,0.85352,0.265716
0.41602,0.85352,0.265703
0.42383,0.85352,0.265606
0.43164,0.85352,0.265513
0.43945,0.85352,0.265515
0.44727,0.85352,0.265582
0.45508,0.85352,0.265587
0.46289,0.85352,0.265489
0.4707,0.85352,0.265479
0.47852,0.85352,0.265559
0.48633,0.85352,0.265592
0.49414,0.85352,0.265562
0.50195,0.85352,0.265542
0.50977,0.85352,0.265206
0.51758,0.85352,0.178032
0.52539,0.85352,0.125025
0.5332,0.85352,0.125
0.54102,0.85352,0.125
0.54883,0.85352,0.125
0.55664,0.85352,0.125
0.56445,0.85352,0.125
0.57227,0.85352,0.125
0.58008,0.85352,0.125
0.58789,0.85352,0.125
0.5957,0.85352,0.125
0.60352,0.85352,0.125
0.61133,0.85352,0.125
0.61914,0.85352,0.125
0.62695,0.85352,0.125
0.63477,0.85352,0.125
0.64258,0.85352,0.125
0.65039,0.85352,0.125
0.6582,0.85352,0.125
0.66602,0.85352,0.125
0.67383,0.85352,0.125
0.68164,0.85352,0.125
0.68945,0.85352,0.125
0.69727,0.85352,0.125
0.70508,0.85352,0.125
0.71289,0.85352,0.125
0.7207,0.85352,0.125
0.72852,0.85352,0.125
0.73633,0.85352,0.125
0.74414,0.85352,0.125
0.75195,0.85352,0.125
0.75977,0.85352,0.125
0.76758,0.85352,0.125
0.77539,0.85352,0.125
0.7832,0.85352,0.125
0.79102,0.85352,0.125
0.79883,0.85352,0.125
0.80664,0.85352,0.125
0.81445,0.85352,0.125
0.82227,0.85352,0.125
0.83008,0.85352,0.125
0.83789,0.85352,0.125
0.8457,0.85352,0.125
0.85352,0.85352,0.125
0.86133,0.85352,0.125
0.86914,0.85352,0.125
0.87695,0.85352,0.125
0.88477,0.85352,0.125
0.89258,0.85352,0.125
0.90039,0.85352,0.125
0.9082,0.85352,0.125
0.91602,0.85352,0.125
0.92383,0.85352,0.125
0.93164,0.85352,0.125
0.93945,0.85352,0.125
0.94727,0.85352,0.125
0.95508,0.85352,0.125
0.96289,0.85352,0.125
0.9707,0.85352,0.125
0.97852,0.85352,0.125
0.98633,0.85352,0.125
0.99414,0.85352,0.125
0.0019531,0.86133,0.608356
0.0097656,0.86133,0.592897
0.017578,0.86133,0.580407
0.025391,0.86133,0.568271
0.033203,0.86133,0.556423
0.041016,0.86133,0.544937
0.048828,0.86133,0.53378
0.056641,0.86133,0.522957
0.064453,0.86133,0.512426
0.072266,0.86133,0.502124
0.080078,0.86133,0.492025
0.087891,0.86133,0.482109
0.095703,0.86133,0.472168
0.10352,0.86133,0.461653
0.11133,0.86133,0.450054
0.11914,0.86133,0.437797
0.12695,0.86133,0.427299
0.13477,0.86133,0.422933
0.14258,0.86133,0.423741
0.15039,0.86133,0.425991
0.1582,0.86133,0.426279
0.16602,0.86133,0.426069
0.17383,0.86133,0.426083
0.18164,0.86133,0.426247
0.18945,0.86133,0.426266
0.19727,0.86133,0.426255
0.20508,0.86133,0.426286
0.21289,0.86133,0.426342
0.2207,0.86133,0.426348
0.22852,0.86133,0.426341
0.23633,0.86133,0.426336
0.24414,0.86133,0.426276
0.25195,0.86133,0.42617
0.25977,0.86133,0.426147
0.26758,0.86133,0.426201
0.27539,0.86133,0.426245
0.2832,0.86133,0.426186
0.29102,0.86133,0.426029
0.29883,0.86133,0.42582
0.30664,0.86133,0.425677
0.31445,0.86133,0.425023
0.32227,0.86133,0.414673
0.33008,0.86133,0.3686
0.33789,0.86133,0.299718
0.3457,0.86133,0.263686
0.35352,0.86133,0.26283
0.36133,0.86133,0.263769
0.36914,0.86133,0.265405
0.37695,0.86133,0.26561
0.38477,0.86133,0.265639
0.39258,0.86133,0.265683
0.40039,0.86133,0.265716
0.4082,0.86133,0.265703
0.41602,0.86133,0.265606
0.42383,0.86133,0.265513
0.43164,0.86133,0.265515
0.43945,0.86133,0.265582
0.44727,0.86133,0.265587
0.45508,0.86133,0.265489
0.46289,0.86133,0.265479
0.4707,0.86133,0.265559
0.47852,0.86133,0.265592
0.48633,0.86133,0.265562
0.49414,0.86133,0.265542
0.50195,0.86133,0.265206
0.50977,0.86133,0.178032
0.51758,0.86133,0.125025
0.52539,0.86133,0.125
0.5332,0.86133,0.125
0.54102,0.86133,0.125
0.54883,0.86133,0.125
0.55664,0.86133,0.125
0.56445,0.86133,0.125
0.57227,0.86133,0.125
0.58008,0.86133,0.125
0.58789,0.86133,0.125
0.5957,0.86133,0.125
0.60352,0.86133,0.125
0.61133,0.86133,0.125
0.61914,0.86133,0.125
0.62695,0.86133,0.125
0.63477,0.86133,0.125
0.64258,0.86133,0.125
0.65039,0.86133,0.125
0.6582,0.86133,0.125
0.66602,0.86133,0.125
0.67383,0.86133,0.125
0.68164,0.86133,0.125
0.68945,0.86133,0.125
0.69727,0.86133,0.125
0.70508,0.86133,0.125
0.71289,0.86133,0.125
0.7207,0.86133,0.125
0.72852,0.86133,0.125
0.73633,0.86133,0.125
0.74414,0.86133,0.125
0.75195,0.86133,0.125
0.75977,0.86133,0.125
0.76758,0.86133,0.125
0.77539,0.86133,0.125
0.7832,0.86133,0.125
0.79102,0.86133,0.125
0.79883,0.86133,0.125
0.80664,0.86133,0.125
0.81445,0.86133,0.125
0.82227,0.86133,0.125
0.83008,0.86133,0.125
0.83789,0.86133,0.125
0.8457,0.86133,0.125
0.85352,0.86133,0.125
0.86133,0.86133,0.125
0.86914,0.86133,0.125
0.87695,0.86133,0.125
0.88477,0.86133,0.125
0.89258,0.86133,0.125
0.90039,0.86133,0.125
0.9082,0.86133,0.125
